# Domain file:,C:\Users\v-laftabi\Desktop\Nyx\nyx-extension\MA_PDDL\outputs\Car\domain.pddl
# Problem file:,C:\Users\v-laftabi\Desktop\Nyx\nyx-extension\MA_PDDL\outputs\Car\problem.pddl
# Constants.TIMEOUT,1800
# Constants.DELTA_T,10.0
# Constants.TIME_HORIZON,3000
# Constants.DEPTH_LIMIT,3000
# Constants.METRIC_MINIMIZE,True

timestamp,nodes_expanded,max_depth,queue_size,min_metric,max_metric,tracked_goals
224.5,1257016,2625,147292,inf,inf,0
225.5,1261237,2625,147899,inf,inf,0
226.5,1266630,2625,148560,inf,inf,0
227.5,1270974,2625,149132,inf,inf,0
228.76,1271600,2625,149146,inf,inf,0
229.76,1275168,2625,149712,inf,inf,0
230.76,1278556,2625,150177,inf,inf,0
231.76,1281972,2625,150689,inf,inf,0
232.76,1286498,2625,151115,inf,inf,0
233.76,1290566,2625,151785,inf,inf,0
234.76,1295966,2625,152603,inf,inf,0
235.76,1301713,2625,153224,inf,inf,0
236.76,1306769,2625,154014,inf,inf,0
237.77,1310867,2625,154496,inf,inf,0
238.77,1315696,2625,154963,inf,inf,0
239.77,1317973,2625,155337,inf,inf,0
240.77,1321305,2625,155783,inf,inf,0
241.77,1325695,2625,156287,inf,inf,0
242.77,1330377,2625,156820,inf,inf,0
243.77,1335708,2625,157401,inf,inf,0
244.77,1341332,2625,157929,inf,inf,0
245.77,1346760,2625,158416,inf,inf,0
246.77,1351857,2625,158929,inf,inf,0
247.77,1357631,2625,159477,inf,inf,0
248.77,1363239,2625,159603,inf,inf,0
249.77,1367386,2625,160121,inf,inf,0
250.77,1374499,2625,160413,inf,inf,0
251.78,1379633,2625,161129,inf,inf,0
252.78,1383623,2625,161796,inf,inf,0
253.78,1388542,2625,162343,inf,inf,0
254.78,1394016,2625,162901,inf,inf,0
255.78,1400820,2625,163314,inf,inf,0
256.78,1408442,2625,163825,inf,inf,0
257.78,1416605,2625,163919,inf,inf,0
258.78,1422893,2625,164082,inf,inf,0
259.78,1428043,2625,164287,inf,inf,0
260.79,1434258,2625,164891,inf,inf,0
261.79,1438739,2625,165235,inf,inf,0
262.79,1442586,2625,165874,inf,inf,0
263.79,1447763,2625,166383,inf,inf,0
264.79,1452328,2625,167146,inf,inf,0
265.79,1457323,2625,167470,inf,inf,0
266.82,1463548,2625,167780,inf,inf,0
267.82,1468545,2625,168277,inf,inf,0
268.82,1473033,2625,168986,inf,inf,0
269.83,1475934,2625,169301,inf,inf,0
270.83,1480723,2625,169962,inf,inf,0
271.83,1487354,2625,170385,inf,inf,0
272.83,1494745,2625,171237,inf,inf,0
273.83,1500341,2625,172127,inf,inf,0
274.83,1506320,2625,173085,inf,inf,0
275.83,1512440,2625,173917,inf,inf,0
276.83,1519324,2625,174552,inf,inf,0
277.83,1525030,2625,174828,inf,inf,0
278.83,1534178,2632,175168,inf,inf,0
279.83,1539954,2632,175958,inf,inf,0
280.83,1545764,2632,176679,inf,inf,0
281.83,1550785,2632,177490,inf,inf,0
282.83,1555165,2632,178093,inf,inf,0
283.83,1559759,2632,178758,inf,inf,0
284.83,1564129,2632,179728,inf,inf,0
285.84,1570282,2632,179899,inf,inf,0
286.84,1576914,2632,180284,inf,inf,0
287.84,1582391,2632,180732,inf,inf,0
288.84,1586330,2632,181268,inf,inf,0
289.84,1590523,2632,181867,inf,inf,0
290.84,1593611,2632,182523,inf,inf,0
291.84,1597877,2632,182932,inf,inf,0
292.84,1600888,2632,183568,inf,inf,0
293.84,1604035,2632,184089,inf,inf,0
294.84,1607986,2632,184543,inf,inf,0
295.84,1613441,2632,185020,inf,inf,0
297.87,1616116,2632,185302,inf,inf,0
298.87,1619590,2632,185825,inf,inf,0
299.87,1625788,2632,186166,inf,inf,0
300.87,1628454,2632,186970,inf,inf,0
301.87,1632571,2632,187619,inf,inf,0
302.88,1637734,2632,187893,inf,inf,0
303.88,1642281,2632,188284,inf,inf,0
304.88,1646915,2632,188716,inf,inf,0
305.88,1650797,2632,189119,inf,inf,0
306.88,1654598,2632,189613,inf,inf,0
307.88,1658489,2632,190040,inf,inf,0
308.88,1662039,2632,190531,inf,inf,0
309.88,1666010,2632,190932,inf,inf,0
310.88,1670453,2632,191372,inf,inf,0
311.88,1673955,2632,191916,inf,inf,0
312.88,1678451,2632,192520,inf,inf,0
313.88,1682040,2632,192944,inf,inf,0
314.88,1686125,2632,193375,inf,inf,0
315.88,1689582,2632,193813,inf,inf,0
316.89,1693313,2632,194296,inf,inf,0
317.89,1696683,2632,194774,inf,inf,0
318.89,1700419,2632,195173,inf,inf,0
319.89,1703763,2632,195575,inf,inf,0
320.89,1708668,2641,195964,inf,inf,0
321.89,1713050,2641,196235,inf,inf,0
322.89,1716613,2641,196650,inf,inf,0
323.89,1721093,2641,197199,inf,inf,0
324.89,1725335,2641,197657,inf,inf,0
325.89,1729380,2641,197999,inf,inf,0
326.89,1732750,2641,198453,inf,inf,0
327.89,1735385,2641,199010,inf,inf,0
328.89,1739119,2641,199455,inf,inf,0
329.89,1742344,2641,200006,inf,inf,0
330.9,1746230,2641,200509,inf,inf,0
331.9,1749748,2641,200893,inf,inf,0
332.9,1753311,2641,201548,inf,inf,0
333.9,1757454,2641,202322,inf,inf,0
334.9,1762387,2641,202644,inf,inf,0
335.9,1765947,2641,203182,inf,inf,0
336.9,1768793,2641,203882,inf,inf,0
337.9,1772377,2641,204377,inf,inf,0
338.9,1777550,2641,205097,inf,inf,0
339.9,1780889,2641,205554,inf,inf,0
340.9,1786631,2641,206185,inf,inf,0
341.9,1792002,2641,206648,inf,inf,0
342.9,1796003,2641,207004,inf,inf,0
343.9,1800110,2641,207447,inf,inf,0
344.91,1804064,2641,207882,inf,inf,0
