# Domain file:,C:\Users\v-laftabi\Desktop\Nyx\nyx-extension\MA_PDDL\outputs\PolyCraft\domain.pddl
# Problem file:,C:\Users\v-laftabi\Desktop\Nyx\nyx-extension\MA_PDDL\outputs\PolyCraft\problem.pddl
# Constants.TIMEOUT,1800
# Constants.DELTA_T,0.1
# Constants.TIME_HORIZON,3000
# Constants.DEPTH_LIMIT,3000
# Constants.METRIC_MINIMIZE,True

timestamp,nodes_expanded,max_depth,queue_size,min_metric,max_metric,tracked_goals
476.21,249938,49,190277,inf,inf,0
477.21,250077,49,190394,inf,inf,0
478.21,251050,49,191079,inf,inf,0
479.21,251050,49,191079,inf,inf,0
480.21,251050,49,191079,inf,inf,0
481.22,251296,49,191249,inf,inf,0
482.22,251665,49,191524,inf,inf,0
483.22,251911,49,191686,inf,inf,0
484.33,252403,49,192063,inf,inf,0
485.35,252649,49,192238,inf,inf,0
486.43,253633,49,192861,inf,inf,0
487.43,254248,49,193165,inf,inf,0
488.43,254863,49,193584,inf,inf,0
489.43,255232,49,193915,inf,inf,0
490.43,255232,49,193915,inf,inf,0
491.76,255959,49,194573,inf,inf,0
492.8,256374,49,194928,inf,inf,0
493.85,256489,49,194981,inf,inf,0
494.85,256949,49,195348,inf,inf,0
495.85,257294,49,195540,inf,inf,0
